@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute limbs-1 numeric
@attribute limbs-2 numeric
@attribute limbs-3 numeric
@attribute limbs-4 numeric
@attribute limbs-5 numeric
@attribute limbs-6 numeric
@attribute limbs-7 numeric
@attribute limbs-8 numeric
@attribute limbs-9 numeric
@attribute limbs-10 numeric
@attribute limbs-11 numeric
@attribute limbs-12 numeric
@attribute limbs-13 numeric
@attribute limbs-14 numeric
@attribute limbs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
602,'2015/11/25 23:41:54:825',1,103.522179,111.72908,166.361816,55.698105,170.085617,175.347107,102.224495,103.416634,163.3414,158.286148,131.963562,83.560669,170.727554,176.948547,37.016891,2,0.56,0,0,0
603,'2015/11/25 23:41:54:899',1,104.107262,111.844299,166.107422,55.575401,169.98938,175.272949,102.231514,103.446259,163.178009,158.33902,132.296082,83.877068,170.444519,176.950348,37.105228,2,0.56,0,0,0
604,'2015/11/25 23:41:55:057',1,104.602974,111.843025,165.853638,54.942921,169.82785,175.181305,102.22403,103.459717,163.070862,158.409576,132.516785,83.799149,173.870239,176.952637,37.1674,2,0.56,0,0,0
605,'2015/11/25 23:41:55:113',1,104.792679,115.392632,165.519424,82.04393,169.865463,175.036804,102.230682,103.44722,163.121964,158.196198,132.498123,88.227203,173.517563,96.326553,37.311146,2,0.56,0,0,0
606,'2015/11/25 23:41:55:192',1,104.670959,113.077446,165.787369,84.585098,169.876266,174.949417,102.228142,103.467636,163.170502,158.209747,131.490067,85.387917,172.520081,93.217346,37.267986,2,0.56,0,0,0
607,'2015/11/25 23:41:55:280',1,104.852959,112.405273,165.173767,84.764801,169.79834,174.851929,102.218369,103.478058,163.15509,158.174744,130.491913,84.555382,172.030624,92.98941,37.357079,2,0.56,0,0,0
608,'2015/11/25 23:41:55:360',1,105.042946,115.269798,164.537979,81.131462,169.696594,174.717316,102.20134,103.4701,163.175232,157.919678,130.799469,88.332748,172.256714,97.102768,37.586296,2,0.56,0,0,0
609,'2015/11/25 23:41:55:449',1,105.338409,115.660797,163.619507,80.666771,169.73761,174.738663,102.186913,103.477669,163.181946,157.89888,131.156342,88.103882,173.440674,97.76223,37.6334,2,0.56,0,0,0
610,'2015/11/25 23:41:55:592',1,105.16954,114.818642,164.089249,81.01181,169.748886,174.739914,102.171822,103.489677,163.185501,157.955154,130.610321,87.122704,172.925781,97.105576,37.619064,2,0.56,0,0,0
611,'2015/11/25 23:41:55:636',1,105.271423,114.800797,164.088211,80.975754,169.965012,174.684982,102.180534,103.485672,163.284424,157.890015,130.21283,87.055069,173.583145,97.172821,37.65237,2,0.56,0,0,0
612,'2015/11/25 23:41:55:711',1,105.613136,115.383621,163.793457,80.411751,170.134781,174.652252,102.19622,103.483406,163.314743,157.825439,131.091873,87.708488,172.845062,97.900085,37.731945,2,0.56,0,0,0
613,'2015/11/25 23:41:55:774',1,105.630417,114.661079,163.924316,81.546165,170.576157,174.656372,102.233795,103.47879,163.344101,157.836212,130.665955,86.656647,172.282394,96.583092,37.775482,2,0.56,0,0,0
614,'2015/11/25 23:41:55:872',1,105.679688,114.153702,163.856125,82.039803,170.963882,174.730148,102.267159,103.471619,163.33342,157.83876,130.361649,86.070747,171.885529,95.985596,37.826172,2,0.56,0,0,0
615,'2015/11/25 23:41:55:944',1,105.585251,113.907509,163.765366,82.434219,171.19899,174.782516,102.293106,103.463692,163.387527,157.833145,130.129837,85.730324,171.676132,95.62413,37.845821,2,0.56,0,0,0
616,'2015/11/25 23:41:56:050',1,105.830551,113.659698,163.660751,83.45195,171.997787,175.004471,102.364807,103.413681,163.710251,157.772324,129.654968,85.464218,171.463501,94.619949,37.703136,2,0.56,0,0,0
617,'2015/11/25 23:41:56:144',1,106.014748,113.610962,163.651169,83.728859,172.158112,175.132263,102.400307,103.387764,163.750916,157.758698,129.415695,85.445282,171.395187,94.417198,37.690117,2,0.56,0,0,0
618,'2015/11/25 23:41:56:246',1,106.0924,113.55632,163.522751,84.008675,172.258347,175.182419,102.401222,103.385101,163.772614,157.769592,129.389404,85.551392,171.50975,94.17112,37.667309,2,0.56,0,0,0
619,'2015/11/25 23:41:56:303',1,106.101845,113.390625,163.559082,84.313141,172.550995,175.193146,102.428886,103.383537,163.981491,157.720139,129.294098,85.706284,172.371002,93.862022,37.526234,2,0.56,0,0,0
620,'2015/11/25 23:41:56:393',1,105.931595,113.315834,163.62471,84.378387,172.735016,175.213867,102.451698,103.380249,163.991562,157.705551,129.121063,85.688774,172.546112,93.758797,37.547386,2,0.56,0,0,0
621,'2015/11/25 23:41:56:485',1,105.824768,113.174515,162.965912,84.718239,172.733597,175.220474,102.453484,103.384491,163.967194,157.723129,129.146179,85.904465,172.938614,93.572533,37.539146,2,0.56,0,0,0
622,'2015/11/25 23:41:56:627',1,105.948578,112.931496,163.118729,54.775688,172.725174,175.325348,102.452934,103.350685,164.050812,157.67981,129.204285,86.153923,173.689514,176.956787,37.499199,2,0.56,0,0,0
623,'2015/11/25 23:41:56:755',1,106.003777,112.752197,163.761978,55.141861,172.652908,175.301514,102.445457,103.345764,164.110535,157.649628,129.260971,91.936325,174.398438,176.894791,37.480701,2,0.56,0,0,0
624,'2015/11/25 23:41:56:860',1,105.923141,112.500847,164.225601,63.155151,172.141266,174.921356,102.401276,103.319763,164.150757,157.52153,129.627502,106.588814,177.218933,176.991562,37.553032,2,0.56,0,0,0
625,'2015/11/25 23:41:57:036',1,105.882118,113.046333,164.818527,110.115555,169.599121,173.09375,102.361839,103.312057,164.005035,157.376907,131.481277,67.964935,170.723175,158.142487,37.85421,2,0.56,0,0,0
626,'2015/11/25 23:41:57:194',1,103.282211,112.154404,167.226181,88.371056,169.959198,173.321228,102.343338,103.274956,164.071106,157.433929,131.665695,80.559097,174.686172,177.132721,37.8102,2,0.56,0,0,0
627,'2015/11/25 23:41:57:196',1,99.9515,110.367287,169.829178,95.374001,169.773575,173.291382,102.321365,103.275253,164.182709,157.544525,132.260162,80.446899,174.219727,177.21904,37.670841,2,0.56,0,0,0
628,'2015/11/25 23:41:57:274',1,99.218803,109.96756,169.952972,84.861534,170.015808,173.375763,102.320068,103.262466,164.396088,157.602158,132.473282,81.57,171.78009,177.048584,37.490891,2,0.56,0,0,0
629,'2015/11/25 23:41:57:350',1,99.135246,110.004997,169.354904,73.721596,170.724991,173.523331,102.333969,103.242111,164.775467,157.591248,132.536697,75.495621,170.20311,176.995575,37.258778,2,0.56,0,0,0
630,'2015/11/25 23:41:57:430',1,99.246635,110.131386,168.764328,69.339966,170.862,173.617584,102.326363,103.22921,165.047897,157.621262,132.479141,73.97612,166.002914,177.085098,37.013718,2,0.56,0,0,0
631,'2015/11/25 23:41:57:499',1,99.11245,110.415092,168.51268,96.678421,170.820618,173.815399,102.295319,103.21273,165.102509,157.696823,132.035049,70.903671,164.636612,95.812088,36.903164,2,0.56,0,0,0
632,'2015/11/25 23:41:57:568',1,98.586868,110.829483,168.657501,90.537331,170.787476,173.959518,102.279289,103.199005,165.137909,157.729294,131.707047,69.114769,167.454239,95.794853,36.853931,2,0.56,0,0,0
633,'2015/11/25 23:41:57:655',1,98.908905,111.15744,168.389206,93.750267,170.765945,174.191132,102.274849,103.159302,165.116959,157.708282,130.822052,67.685486,166.694321,94.879524,36.916473,2,0.56,0,0,0
634,'2015/11/25 23:41:57:730',1,100.723549,111.47963,167.448288,93.698761,170.92128,174.623154,102.269791,103.088104,165.26181,157.681564,130.56012,66.431023,169.922882,98.908989,36.857674,2,0.56,0,0,0
635,'2015/11/25 23:41:57:858',1,101.579033,112.077438,172.864395,97.385605,171.189545,174.890503,102.257202,103.048607,165.291107,157.671585,126.059479,64.069466,177.08226,84.560501,36.902546,2,0.56,0,0,0
636,'2015/11/25 23:41:58:017',1,101.899628,112.370094,171.611679,95.743927,171.18457,174.776566,102.254196,103.02327,165.480179,157.587433,127.532158,64.445198,171.347763,87.308243,36.844345,2,0.56,0,0,0
637,'2015/11/25 23:41:58:099',1,102.025078,112.429314,171.589523,91.22097,171.175491,174.787811,102.237335,103.028221,165.427078,157.591782,127.894844,65.871819,168.88092,153.753571,36.881691,2,0.56,0,0,0
638,'2015/11/25 23:41:58:183',1,102.387016,112.594772,169.692291,84.242592,171.436249,174.903198,102.233513,103.009224,165.468445,157.57666,129.324814,70.89135,165.372559,72.274956,36.874413,2,0.56,0,0,0
639,'2015/11/25 23:41:58:317',1,100.640984,110.621689,172.210938,70.735703,171.356491,174.928558,102.20166,102.994255,165.612518,157.422302,128.631989,78.709518,167.157043,68.547661,36.861305,2,0.56,0,0,0
640,'2015/11/25 23:41:58:450',1,102.111,109.488525,168.356796,53.915993,171.66539,175.010574,102.158623,102.943344,165.664581,156.869553,126.662682,81.339752,171.921066,77.243202,37.3419,2,0.56,0,0,0
641,'2015/11/25 23:41:58:655',1,102.325386,110.017914,168.762543,52.847073,171.487045,174.555664,102.160667,102.888435,165.734436,156.344742,128.654099,81.667274,171.79454,78.667801,37.81274,2,0.56,0,0,0
642,'2015/11/25 23:41:58:670',1,102.233246,110.515945,167.954071,53.340179,172.204376,174.613617,102.174606,102.878014,165.836884,156.152771,129.104401,81.566299,172.572357,79.460152,37.94276,2,0.56,0,0,0
643,'2015/11/25 23:41:58:723',1,102.947159,110.940193,166.269089,54.775654,172.141876,174.747894,102.14418,102.831726,165.825607,155.905441,129.598755,81.085831,175.282425,76.820007,38.161533,2,0.56,0,0,0
644,'2015/11/25 23:41:58:810',1,103.411308,111.34359,165.152054,45.896061,172.237183,174.728088,102.125504,102.826134,165.960266,155.823944,129.523712,100.655273,178.218674,122.441826,38.097446,2,0.56,0,0,0
645,'2015/11/25 23:41:58:934',1,101.288582,110.134697,167.322464,54.280216,172.073898,174.697937,102.113815,102.821655,166.168472,155.941772,129.469666,93.29335,176.474335,87.602806,37.791443,2,0.56,0,0,0
646,'2015/11/25 23:41:59:024',1,102.53373,110.392174,165.12204,63.118393,171.917801,174.699829,102.10466,102.81472,166.174301,156.139847,130.491058,86.390358,171.850189,111.14608,37.6063,2,0.56,0,0,0
647,'2015/11/25 23:41:59:203',1,103.574318,113.093559,162.774963,102.862221,171.903641,174.946747,102.11219,102.803543,166.118393,156.524658,130.147339,59.739429,174.631607,77.655197,37.284531,2,0.56,0,0,0
648,'2015/11/25 23:41:59:283',1,103.540085,113.229576,162.804153,124.516953,171.838303,174.764008,102.109932,102.842094,166.097458,156.591965,129.696518,60.579815,174.375809,98.350418,37.243721,2,0.56,0,0,0
649,'2015/11/25 23:41:59:364',1,103.50885,113.4244,164.633118,127.744614,171.768036,174.691574,102.115608,102.880753,165.99205,156.752426,128.443573,60.750046,174.182831,101.201149,37.197224,2,0.56,0,0,0
650,'2015/11/25 23:41:59:463',1,103.762978,113.598961,164.812378,134.345123,171.682098,174.52092,102.118332,102.939377,165.902863,156.923645,128.610886,60.808918,173.073853,141.449173,37.127281,2,0.56,0,0,0
651,'2015/11/25 23:41:59:582',1,103.776955,113.974075,166.268692,133.328171,171.560974,174.576523,102.159531,102.986946,165.892349,157.049896,128.332733,60.762505,169.379669,126.026077,37.027138,2,0.56,0,0,0
652,'2015/11/25 23:41:59:649',1,103.706688,114.101044,165.955856,132.282654,171.609741,174.562759,102.172005,103.011955,165.805161,157.160019,128.319412,60.73027,169.129944,121.770164,37.01387,2,0.56,0,0,0
653,'2015/11/25 23:41:59:705',1,103.749336,114.286873,164.332535,131.746475,171.612015,174.594711,102.189606,103.01902,165.746872,157.225159,128.618774,61.168316,166.844666,108.361015,37.012962,2,0.56,0,0,0
654,'2015/11/25 23:41:59:794',1,103.924561,114.363029,165.514282,108.751411,171.677872,174.670959,102.209122,103.009933,165.768707,157.242523,128.642654,63.507866,165.068161,101.849007,36.978947,2,0.56,0,0,0
655,'2015/11/25 23:41:59:943',1,102.709244,114.198196,168.495041,75.703743,171.643738,174.896423,102.220085,102.973289,165.894562,157.248764,128.899002,75.366776,172.730438,125.848686,36.844162,2,0.56,0,0,0
656,'2015/11/25 23:42:00:122',1,99.937149,112.701408,172.789429,61.98756,171.546402,175.060562,102.220764,102.958862,166.028351,157.199615,130.612381,79.583038,168.354431,132.955795,36.748573,2,0.56,0,0,0
657,'2015/11/25 23:42:00:199',1,99.472366,112.272713,173.437286,59.158333,171.547531,175.081573,102.208138,102.957031,166.093124,157.170822,130.683411,78.96936,167.118484,129.755417,36.711197,2,0.56,0,0,0
658,'2015/11/25 23:42:00:250',1,102.091393,111.981583,169.67009,58.031986,171.504227,175.150238,102.208977,102.92527,166.076385,157.103241,132.152145,78.919731,168.472839,128.449738,36.787781,2,0.56,0,0,0
659,'2015/11/25 23:42:00:362',1,102.675911,111.778633,167.618149,57.722256,171.567917,175.236542,102.212593,102.92157,166.092712,157.095856,132.41835,78.588333,171.737854,127.212883,36.775814,2,0.56,0,0,0
660,'2015/11/25 23:42:00:442',1,103.103096,112.241631,167.037903,56.815304,171.594025,175.266602,102.194939,102.920998,166.046921,157.045944,132.225616,78.954323,174.661163,126.509499,36.858456,2,0.56,0,0,0
661,'2015/11/25 23:42:00:585',1,103.172112,112.310966,165.258743,55.201904,171.555862,175.119476,102.179771,102.898293,165.989716,156.758087,131.826508,79.096458,173.793671,127.125961,37.183159,2,0.56,0,0,0
662,'2015/11/25 23:42:00:657',1,103.169556,112.22982,164.094238,55.333656,171.609192,175.211182,102.177689,102.911934,165.985336,156.721756,131.626938,78.863289,171.235031,126.900139,37.21381,2,0.56,0,0,0
663,'2015/11/25 23:42:00:728',1,103.06205,112.337349,163.569901,54.024967,171.6185,175.284576,102.184174,102.904968,165.939682,156.671814,131.419998,79.11039,174.930634,123.764931,37.29863,2,0.56,0,0,0
664,'2015/11/25 23:42:00:802',1,103.259209,112.163582,164.38092,53.774921,171.662598,175.448608,102.176323,102.907204,165.842209,156.709412,131.200653,78.798805,177.821167,122.626404,37.335461,2,0.56,0,0,0
665,'2015/11/25 23:42:00:889',1,103.681549,112.597076,164.251526,53.26199,171.857437,175.31398,102.200905,102.92276,166.08342,156.475006,131.248199,79.069504,178.175797,121.379204,37.325481,2,0.56,0,0,0
666,'2015/11/25 23:42:01:044',1,104.002052,112.83284,164.416367,52.729416,171.958969,175.311768,102.205406,102.93354,166.20311,156.319778,130.382828,79.054047,171.051865,121.868729,37.341087,2,0.56,0,0,0
667,'2015/11/25 23:42:01:048',1,104.756332,113.154137,161.189407,52.31216,172.113678,175.355911,102.18792,102.950356,166.324173,156.132736,125.7425,78.529694,167.802032,123.532104,37.379887,2,0.56,0,0,0
668,'2015/11/25 23:42:01:093',1,109.540726,113.200836,151.916992,51.504333,172.070694,175.335083,102.147964,102.950027,166.283859,155.946472,117.791229,78.208061,160.474091,125.862518,37.541389,2,0.56,0,0,0
669,'2015/11/25 23:42:01:204',1,109.40873,113.482315,146.567551,50.978142,172.003616,175.158691,102.131981,102.963387,166.352127,155.647263,114.448334,78.276192,160.631744,126.136871,37.71241,2,0.56,0,0,0
670,'2015/11/25 23:42:01:247',1,111.159683,113.939606,134.737503,52.860714,172.112366,175.590134,102.108528,103.008804,166.618454,155.210297,107.287788,77.570633,158.909149,132.401505,37.796173,2,0.56,0,0,0
671,'2015/11/25 23:42:01:335',1,110.764069,113.644615,127.489311,55.726608,172.130447,175.735916,102.107346,103.015884,166.353622,155.400024,103.694038,77.181351,170.624924,132.040695,37.822727,2,0.56,0,0,0
672,'2015/11/25 23:42:01:433',1,110.598152,112.774117,121.338043,59.599258,172.120956,175.878403,102.071304,103.031258,166.708939,154.894409,101.109146,75.53611,172.280121,126.184761,37.785969,2,0.56,0,0,0
673,'2015/11/25 23:42:01:493',1,110.543785,113.034698,119.806686,59.846172,172.122696,175.287918,102.08493,103.126572,167.160309,154.466263,100.988762,74.319702,170.174118,122.307449,37.691814,2,0.56,0,0,0
674,'2015/11/25 23:42:01:596',1,110.360558,113.291718,118.656425,59.551476,172.22728,175.233948,102.092125,103.136742,167.300186,154.234924,100.690254,73.71711,168.43631,128.100204,37.699902,2,0.56,0,0,0
675,'2015/11/25 23:42:01:676',1,110.448662,113.643463,118.912659,60.028881,172.306351,175.305435,102.111259,103.142242,167.354721,154.095367,100.752945,73.237938,170.376297,128.219711,37.720303,2,0.56,0,0,0
676,'2015/11/25 23:42:01:846',1,109.75219,109.291557,135.99472,61.554138,172.825974,175.497223,102.070374,103.087273,167.22377,154.236496,106.735062,72.144882,165.396393,136.417679,37.669815,2,0.56,0,0,0
677,'2015/11/25 23:42:01:939',1,110.225105,109.027184,143.759445,61.237347,172.828903,175.525604,102.066109,103.080421,167.111572,154.418854,111.724579,72.155731,176.356033,137.515717,37.638039,2,0.56,0,0,0
678,'2015/11/25 23:42:02:032',1,110.449394,109.386597,157.319077,62.210377,172.813858,175.523849,102.090355,103.069214,167.092499,154.512222,122.041962,72.712288,176.70517,129.014587,37.63448,2,0.56,0,0,0
679,'2015/11/25 23:42:02:141',1,110.533958,109.735497,160.44632,60.374084,172.787155,175.524094,102.09507,103.04908,167.099304,154.492538,123.986626,72.989952,173.761414,137.510834,37.668613,2,0.56,0,0,0
680,'2015/11/25 23:42:02:238',1,109.251823,109.023102,159.916031,60.812077,172.964874,175.595734,102.095879,103.041512,166.7444,154.851929,127.526581,72.636337,167.551407,135.917038,37.651321,2,0.56,0,0,0
681,'2015/11/25 23:42:02:299',1,109.24337,108.636009,159.49527,60.823151,172.872406,175.719727,102.074242,102.999748,166.510162,155.024673,127.840523,72.58033,168.529922,137.331268,37.681282,2,0.56,0,0,0
682,'2015/11/25 23:42:02:378',1,108.354866,107.512901,159.605362,60.444321,172.75589,175.761246,102.058426,102.994438,166.151123,155.362915,127.722321,72.391479,172.855545,137.102524,37.689732,2,0.56,0,0,0
683,'2015/11/25 23:42:02:473',1,108.369461,106.9832,159.433243,60.896328,172.455795,175.877365,102.027657,102.976006,165.829636,155.557724,127.812172,72.269508,173.951828,137.237976,37.784439,2,0.56,0,0,0
684,'2015/11/25 23:42:02:566',1,108.439247,106.492424,159.618042,60.878693,172.419922,176.010895,102.02198,102.964134,165.635986,155.728561,127.661919,71.977692,177.028763,138.113403,37.798462,2,0.56,0,0,0
685,'2015/11/25 23:42:02:646',1,108.636902,106.341331,159.976486,63.464767,172.221512,176.0522,102.012886,102.954651,165.489273,155.838821,127.628555,71.958778,175.912582,118.621727,37.852879,2,0.56,0,0,0
686,'2015/11/25 23:42:02:723',1,108.962029,106.430046,160.165253,61.247078,172.14592,176.078979,102.002937,102.935852,165.3452,155.97966,127.630508,73.918228,175.07196,138.043381,37.883774,2,0.56,0,0,0
687,'2015/11/25 23:42:02:800',1,105.982468,106.471558,163.319962,59.876331,171.862656,176.080902,101.990303,102.874191,165.197998,156.124313,129.702255,76.801849,171.896271,112.037041,37.887451,2,0.56,0,0,0
688,'2015/11/25 23:42:02:865',1,106.550003,106.331398,163.279602,54.447491,171.694946,175.999664,101.978775,102.849159,165.210693,156.232147,130.09584,81.615799,171.670929,118.65712,37.777557,2,0.56,0,0,0
689,'2015/11/25 23:42:02:953',1,107.082161,106.478767,163.173111,48.901817,171.6306,175.974487,101.968117,102.775215,165.301788,156.327835,130.574936,85.783157,170.171234,121.192627,37.616791,2,0.56,0,0,0
690,'2015/11/25 23:42:03:012',1,107.843269,106.921402,163.117889,44.108215,171.695389,175.874283,102.00251,102.697655,165.423889,156.327377,130.865402,89.498932,164.136429,123.9132,37.485714,2,0.56,0,0,0
691,'2015/11/25 23:42:03:101',1,108.377098,107.234314,162.355835,43.593822,171.850037,176.008575,102.007912,102.574913,165.61734,156.375854,131.10672,90.004318,163.217361,127.474854,37.299381,2,0.56,0,0,0
692,'2015/11/25 23:42:03:171',1,108.708313,107.398163,162.474243,44.394413,171.844757,176.08876,102.017639,102.553627,165.761688,156.440048,131.372131,90.056664,160.094269,128.106018,37.194534,2,0.56,0,0,0
693,'2015/11/25 23:42:03:235',1,107.110268,107.461441,163.031204,49.534138,171.875153,176.135162,102.029434,102.531464,165.91655,156.517487,131.781296,87.621178,178.424744,127.409065,37.054935,2,0.56,0,0,0
694,'2015/11/25 23:42:03:382',1,104.06974,107.758987,167.217621,77.950851,170.771927,176.244019,101.958977,102.54393,165.890091,156.793915,131.458923,71.638313,175.060364,148.491852,36.806786,2,0.56,0,0,0
695,'2015/11/25 23:42:03:478',1,104.360252,108.723526,170.139343,77.08564,170.200638,176.220032,101.955032,102.563011,165.888168,156.940308,131.227493,71.572777,177.871857,138.746628,36.681408,2,0.56,0,0,0
696,'2015/11/25 23:42:03:575',1,105.022263,109.00106,170.090897,77.642746,169.853668,176.224365,101.927986,102.557663,165.751373,157.074203,132.044235,69.711769,173.392242,131.377762,36.661106,2,0.56,0,0,0
697,'2015/11/25 23:42:03:644',1,108.625122,107.869179,165.321213,76.29203,169.705185,176.270203,101.909897,102.549706,165.643646,157.223816,132.402573,69.931244,168.706665,134.15593,36.624828,2,0.56,0,0,0
698,'2015/11/25 23:42:03:744',1,108.139832,107.562729,165.383026,85.209152,169.500992,176.347672,101.855598,102.518349,165.498642,157.292313,133.85817,69.641602,169.359955,167.912613,36.627548,2,0.56,0,0,0
699,'2015/11/25 23:42:03:780',1,108.173134,107.257607,164.927795,84.675301,169.397141,176.496353,101.757843,102.448883,165.397903,157.281906,134.649612,69.177826,173.482315,163.88031,36.518894,2,0.56,0,0,0
700,'2015/11/25 23:42:03:876',1,108.029907,107.069199,163.983856,84.949135,169.365875,176.612305,101.704308,102.394745,165.385818,157.248428,135.531281,68.668121,173.95607,149.987076,36.342953,2,0.56,0,0,0
701,'2015/11/25 23:42:03:959',1,112.798767,107.046021,161.030289,85.149124,169.453781,176.720612,101.671402,102.351311,165.607208,157.131027,130.820663,67.429817,166.682114,155.254059,36.294411,2,0.56,0,0,0
702,'2015/11/25 23:42:04:036',1,113.116486,106.742172,160.781464,82.017395,169.399048,176.858444,101.674561,102.277039,165.750427,157.172623,130.623718,67.962875,164.985748,156.686035,36.132019,2,0.56,0,0,0
703,'2015/11/25 23:42:04:096',1,111.075844,107.747826,161.325684,75.038338,169.06514,176.730453,101.691673,102.224388,165.869843,156.92308,130.618805,71.374474,169.334061,165.182678,36.28569,2,0.56,0,0,0
704,'2015/11/25 23:42:04:305',1,104.300278,105.799492,162.827789,76.544189,168.632492,176.686447,101.734901,137.661118,165.219666,157.816513,134.428558,70.414436,168.748337,178.188309,36.051983,2,0.56,0,0,0
705,'2015/11/25 23:42:04:367',1,104.495041,104.911758,161.873581,79.503166,168.111664,176.097687,101.672844,101.988525,164.415283,158.431808,133.588989,69.211006,172.578979,173.866974,36.075783,2,0.56,0,0,0
706,'2015/11/25 23:42:04:436',1,104.681877,104.979599,161.834915,81.612823,168.267639,173.55928,101.624916,136.393463,164.188965,158.660446,132.616913,68.120346,175.375641,169.65332,35.523468,2,0.56,0,0,0
707,'2015/11/25 23:42:04:554',1,101.752327,104.279709,163.703201,87.370216,168.247345,155.435608,101.701691,132.029709,161.548782,151.444534,136.609665,65.764053,175.282837,145.240112,34.443687,2,0.56,0,0,0
708,'2015/11/25 23:42:04:654',1,100.550186,104.615326,165.108185,77.116966,169.286072,155.001587,101.982674,126.719337,161.220398,150.633652,137.382492,65.69162,174.012253,161.30603,33.729023,2,0.56,0,0,0
709,'2015/11/25 23:42:04:865',1,99.039703,103.281563,169.400497,74.656281,158.332932,162.191498,100.665054,101.711922,158.881958,155.56633,135.272171,67.497887,168.040756,148.768478,25.812231,2,0.56,0,0,0
710,'2015/11/25 23:42:04:956',1,99.106544,104.438492,168.869461,74.882721,153.571899,165.077621,129.747498,102.041115,157.151047,157.807022,136.53067,67.271629,170.448181,148.815475,26.126997,2,0.56,0,0,0
711,'2015/11/25 23:42:05:124',1,101.601631,105.062523,166.882111,76.969078,157.593033,169.702545,129.946304,102.252556,161.353836,163.291611,138.901199,66.231522,169.392288,150.114456,24.939083,2,0.56,0,0,0
712,'2015/11/25 23:42:05:200',1,102.333939,105.400612,165.062164,76.401382,162.433945,172.406616,101.095345,102.522614,163.619385,164.846252,138.933685,66.933571,175.630707,152.979187,24.222359,2,0.56,0,0,0
713,'2015/11/25 23:42:05:331',1,102.842621,105.805534,164.821823,75.533409,167.213699,175.319153,101.442657,102.856422,165.971985,165.670135,138.489319,68.240074,176.59346,152.524246,23.913429,2,0.56,0,0,0
714,'2015/11/25 23:42:05:363',1,105.246269,106.49736,163.432327,71.163315,170.277573,177.721329,101.700981,103.115517,168.095612,165.761459,139.504654,71.001045,175.527634,152.233078,23.513136,2,0.56,0,0,0
715,'2015/11/25 23:42:05:440',1,106.611542,106.736694,163.511398,69.760262,171.512939,178.192703,101.806015,103.113518,168.997009,165.429932,138.521164,71.554024,176.428101,151.154419,23.583466,2,0.56,0,0,0
716,'2015/11/25 23:42:05:521',1,106.394562,106.809151,164.118469,70.712799,172.317627,178.088013,101.893089,103.035576,169.893005,165.126175,137.802795,70.342262,177.986984,148.270721,23.368921,2,0.56,0,0,0
717,'2015/11/25 23:42:05:586',1,106.279594,106.325378,163.846573,71.50415,172.655228,177.663742,101.961464,102.903931,170.81279,164.352875,137.046783,69.631126,177.793976,146.627853,23.469744,2,0.56,0,0,0
718,'2015/11/25 23:42:05:650',1,106.280869,106.041077,163.645676,71.623978,173.089172,177.264389,102.025398,102.832535,171.40451,164.116104,137.100266,69.161308,178.883469,146.630524,23.272951,2,0.56,0,0,0
719,'2015/11/25 23:42:05:749',1,106.538872,106.04158,163.130615,73.112747,173.212982,176.880783,102.056046,102.802856,171.656296,163.909882,137.203033,67.695145,178.421585,146.53334,23.196325,2,0.56,0,0,0
720,'2015/11/25 23:42:05:832',1,105.965637,105.12822,162.914017,74.065475,173.225418,176.670303,102.084511,102.77562,171.753494,163.950638,136.373352,66.989098,177.724228,147.409576,23.109419,2,0.56,0,0,0
721,'2015/11/25 23:42:05:955',1,106.3908,105.569519,162.577728,72.702309,173.385284,176.638397,102.120827,102.789078,172.052673,163.820236,137.125732,67.910736,177.930206,145.362991,23.164503,2,0.56,0,0,0
722,'2015/11/25 23:42:06:063',1,106.700768,105.564453,162.079514,72.345726,173.66214,176.619324,102.151382,102.791718,172.275391,163.514252,137.272644,68.06472,177.200577,143.663147,23.322771,2,0.56,0,0,0
723,'2015/11/25 23:42:06:127',1,106.909515,105.510078,161.5728,72.565483,173.798508,176.463623,102.167816,102.789574,172.460739,163.313309,137.323318,68.268463,177.947144,145.904114,23.381012,2,0.56,0,0,0
724,'2015/11/25 23:42:06:197',1,106.408134,105.374245,161.543304,72.934029,173.976364,176.646576,102.202538,102.822647,172.553864,163.22348,137.766754,68.316032,177.52298,147.778336,23.454733,2,0.56,0,0,0
725,'2015/11/25 23:42:06:303',1,106.433372,105.3069,161.043121,72.220726,174.169098,176.881454,102.228386,102.871223,172.674957,163.15329,137.699051,68.456703,175.044952,146.701187,23.453142,2,0.56,0,0,0
726,'2015/11/25 23:42:06:393',1,106.524643,105.240692,160.902969,72.079903,174.072281,177.069519,102.233177,102.894997,172.725037,163.106033,137.626205,68.536873,175.374969,145.131454,23.459919,2,0.56,0,0,0
727,'2015/11/25 23:42:06:468',1,106.663849,105.298538,161.146317,72.148178,174.037949,177.131973,102.233047,102.910118,172.725708,163.139618,137.556488,68.585037,175.720108,145.028397,23.440527,2,0.56,0,0,0
728,'2015/11/25 23:42:06:559',1,106.83947,105.345894,161.300766,72.140785,174.009354,177.061325,102.238182,102.878235,172.786606,163.126816,137.374786,68.612915,175.232529,146.022308,23.405006,2,0.56,0,0,0
